Time_of_Flight_(µs),Corrected_Flux,Corrected_Flux_Uncertainty
3.083000000000000000e+03,1.236400000000000000e+04,1.111935249913403823e+02
3.084999999999999545e+03,1.244000000000000000e+04,1.115347479487900273e+02
3.087000000000000000e+03,1.237200000000000000e+04,1.112294924918751349e+02
3.088999999999999545e+03,1.241100000000000000e+04,1.114046677657624969e+02
3.090999999999999545e+03,1.246200000000000000e+04,1.116333283567237231e+02
3.093000000000000000e+03,1.262100000000000000e+04,1.123432240947349783e+02
3.094999999999999545e+03,1.229200000000000000e+04,1.108692924122824479e+02
3.096999999999999545e+03,1.258900000000000000e+04,1.122007130102119845e+02
3.098999999999999545e+03,1.230400000000000000e+04,1.109233969908964355e+02
3.100999999999999545e+03,1.243000000000000000e+04,1.114899098573496303e+02
3.103000000000000000e+03,1.248000000000000000e+04,1.117139203501519660e+02
3.104999999999999545e+03,1.243200000000000000e+04,1.114988789181315951e+02
3.106999999999999545e+03,1.249800000000000000e+04,1.117944542452805763e+02
3.109000000000000000e+03,1.246400000000000000e+04,1.116422858956229902e+02
3.110999999999999545e+03,1.232900000000000000e+04,1.110360301884029468e+02
3.113000000000000000e+03,1.228600000000000000e+04,1.108422302193521318e+02
3.114999999999999545e+03,1.242900000000000000e+04,1.114854250563730602e+02
3.116999999999999545e+03,1.235000000000000000e+04,1.111305538544638694e+02
3.119000000000000000e+03,1.260900000000000000e+04,1.122898036332771881e+02
3.120999999999999545e+03,1.226200000000000000e+04,1.107339153105313017e+02
3.123000000000000000e+03,1.272200000000000000e+04,1.127918436767486128e+02
3.124999999999999545e+03,1.253900000000000000e+04,1.119776763466725242e+02
3.126999999999999545e+03,1.229300000000000000e+04,1.108738021355802630e+02
3.129000000000000000e+03,1.244500000000000000e+04,1.115571602363561396e+02
3.130999999999999545e+03,1.236000000000000000e+04,1.111755368774975068e+02
3.132999999999999545e+03,1.240900000000000000e+04,1.113956911195400608e+02
3.134999999999999545e+03,1.250400000000000000e+04,1.118212859879549796e+02
3.136999999999999545e+03,1.243400000000000000e+04,1.115078472574914485e+02
3.139000000000000000e+03,1.241400000000000000e+04,1.114181313790541026e+02
3.140999999999999545e+03,1.248600000000000000e+04,1.117407714310229494e+02
3.142999999999999545e+03,1.230700000000000000e+04,1.109369190125635214e+02
3.145000000000000000e+03,1.252700000000000000e+04,1.119240814123568271e+02
3.146999999999999545e+03,1.248900000000000000e+04,1.117541945521516027e+02
3.149000000000000000e+03,1.258400000000000000e+04,1.121784292990414542e+02
3.150999999999999545e+03,1.260400000000000000e+04,1.122675376054903609e+02
3.152999999999999545e+03,1.238200000000000000e+04,1.112744355186769099e+02
3.155000000000000000e+03,1.244200000000000000e+04,1.115437134042076650e+02
3.156999999999999545e+03,1.231800000000000000e+04,1.109864856637959747e+02
3.158999999999999545e+03,1.231800000000000000e+04,1.109864856637959747e+02
3.160999999999999545e+03,1.254300000000000000e+04,1.119955356253103673e+02
3.162999999999999545e+03,1.244800000000000000e+04,1.115706054478505393e+02
3.165000000000000000e+03,1.227100000000000000e+04,1.107745458126555604e+02
3.166999999999999545e+03,1.241400000000000000e+04,1.114181313790541026e+02
3.168999999999999545e+03,1.241200000000000000e+04,1.114091558176442049e+02
3.171000000000000000e+03,1.248700000000000000e+04,1.117452459838896175e+02
3.172999999999999545e+03,1.269000000000000000e+04,1.126499001331121690e+02
3.175000000000000000e+03,1.231300000000000000e+04,1.109639581125338736e+02
3.176999999999999545e+03,1.262100000000000000e+04,1.123432240947349783e+02
3.178999999999999545e+03,1.249700000000000000e+04,1.117899816620429192e+02
3.181000000000000000e+03,1.230200000000000000e+04,1.109143813939390384e+02
3.182999999999999545e+03,1.250000000000000000e+04,1.118033988749903074e+02
3.185000000000000000e+03,1.241500000000000000e+04,1.114226188886259479e+02
3.186999999999999545e+03,1.246600000000000000e+04,1.116512427158777427e+02
3.188999999999999545e+03,1.249900000000000000e+04,1.117989266495878837e+02
3.191000000000000000e+03,1.272900000000000000e+04,1.128228700219951861e+02
3.192999999999999545e+03,1.261400000000000000e+04,1.123120652467932814e+02
3.194999999999999545e+03,1.224600000000000000e+04,1.106616464724793332e+02
3.196999999999999545e+03,1.237200000000000000e+04,1.112294924918751349e+02
3.198999999999999545e+03,1.239500000000000000e+04,1.113328343302182475e+02
3.201000000000000000e+03,1.259600000000000000e+04,1.122319027727862704e+02
3.202999999999999545e+03,1.253800000000000000e+04,1.119732110819368245e+02
3.204999999999999545e+03,1.254400000000000000e+04,1.120000000000000000e+02
3.207000000000000000e+03,1.264000000000000000e+04,1.124277545804416150e+02
3.208999999999999545e+03,1.228900000000000000e+04,1.108557621416221082e+02
3.211000000000000000e+03,1.245700000000000000e+04,1.116109313642700727e+02
3.212999999999999545e+03,1.216600000000000000e+04,1.102995920210050826e+02
3.214999999999999545e+03,1.233500000000000000e+04,1.110630451590441226e+02
3.217000000000000000e+03,1.255300000000000000e+04,1.120401713672381447e+02
3.218999999999999545e+03,1.244600000000000000e+04,1.115616421535651170e+02
3.221000000000000000e+03,1.255800000000000000e+04,1.120624825711092853e+02
3.222999999999999545e+03,1.247700000000000000e+04,1.117004923892454826e+02
3.224999999999999545e+03,1.250000000000000000e+04,1.118033988749903074e+02
3.227000000000000000e+03,1.238400000000000000e+04,1.112834219459491578e+02
3.228999999999999545e+03,1.261300000000000000e+04,1.123076132771057019e+02
3.230999999999999545e+03,1.255500000000000000e+04,1.120490963818992896e+02
3.232999999999999545e+03,1.240400000000000000e+04,1.113732463386077143e+02
3.234999999999999545e+03,1.250000000000000000e+04,1.118033988749903074e+02
3.237000000000000000e+03,1.242400000000000000e+04,1.114629983447430277e+02
3.238999999999999545e+03,1.238800000000000000e+04,1.113013926238127169e+02
3.240999999999999545e+03,1.235200000000000000e+04,1.111395519155976217e+02
3.243000000000000000e+03,1.225200000000000000e+04,1.106887528161732916e+02
3.244999999999999545e+03,1.251700000000000000e+04,1.118793993548406434e+02
3.247000000000000000e+03,1.240400000000000000e+04,1.113732463386077143e+02
3.248999999999999545e+03,1.231000000000000000e+04,1.109504393862407596e+02
3.250999999999999545e+03,1.257300000000000000e+04,1.121293895461840293e+02
3.253000000000000000e+03,1.227900000000000000e+04,1.108106493077266350e+02
3.254999999999999545e+03,1.253900000000000000e+04,1.119776763466725242e+02
3.256999999999999545e+03,1.231700000000000000e+04,1.109819805193619686e+02
3.258999999999999545e+03,1.228300000000000000e+04,1.108286966448667954e+02
3.260999999999999545e+03,1.257300000000000000e+04,1.121293895461840293e+02
3.263000000000000000e+03,1.239600000000000000e+04,1.113373252777346352e+02
3.264999999999999545e+03,1.231900000000000000e+04,1.109909906253651570e+02
3.266999999999999545e+03,1.257000000000000000e+04,1.121160113453915983e+02
3.268999999999999545e+03,1.256300000000000000e+04,1.120847893337904679e+02
3.270999999999999545e+03,1.246700000000000000e+04,1.116557208565682231e+02
3.273000000000000000e+03,1.240800000000000000e+04,1.113912025251538580e+02
3.274999999999999545e+03,1.225600000000000000e+04,1.107068200247849745e+02
3.276999999999999545e+03,1.253800000000000000e+04,1.119732110819368245e+02
3.279000000000000000e+03,1.226200000000000000e+04,1.107339153105313017e+02
3.280999999999999545e+03,1.237600000000000000e+04,1.112474718813864456e+02
3.283000000000000000e+03,1.251200000000000000e+04,1.118570516328763915e+02
3.284999999999999545e+03,1.254200000000000000e+04,1.119910710726526304e+02
3.286999999999999545e+03,1.247600000000000000e+04,1.116960160435464786e+02
3.289000000000000000e+03,1.234700000000000000e+04,1.111170553965494037e+02
3.290999999999999545e+03,1.248200000000000000e+04,1.117228714274751837e+02
3.292999999999999545e+03,1.231200000000000000e+04,1.109594520534410549e+02
3.294999999999999545e+03,1.254400000000000000e+04,1.120000000000000000e+02
3.296999999999999545e+03,1.248100000000000000e+04,1.117183959784597391e+02
3.299000000000000000e+03,1.261200000000000000e+04,1.123031611309324944e+02
3.300999999999999545e+03,1.239300000000000000e+04,1.113238518916768953e+02
3.302999999999999545e+03,1.223800000000000000e+04,1.106254943491785525e+02
3.305000000000000000e+03,1.255900000000000000e+04,1.120669442788548622e+02
3.306999999999999545e+03,1.252300000000000000e+04,1.119062107302361255e+02
3.309000000000000000e+03,1.229300000000000000e+04,1.108738021355802630e+02
3.310999999999999545e+03,1.249200000000000000e+04,1.117676160611827072e+02
3.312999999999999545e+03,1.258400000000000000e+04,1.121784292990414542e+02
3.315000000000000000e+03,1.229000000000000000e+04,1.108602724153242889e+02
3.316999999999999545e+03,1.240000000000000000e+04,1.113552872565996950e+02
3.319000000000000000e+03,1.230800000000000000e+04,1.109414259868699446e+02
3.320999999999999545e+03,1.231700000000000000e+04,1.109819805193619686e+02
3.322999999999999545e+03,1.235400000000000000e+04,1.111485492482916015e+02
3.325000000000000000e+03,1.246100000000000000e+04,1.116288493177271448e+02
3.326999999999999545e+03,1.231600000000000000e+04,1.109774751920413109e+02
3.328999999999999545e+03,1.218200000000000000e+04,1.103720979233421531e+02
3.330999999999999545e+03,1.240100000000000000e+04,1.113597772986286145e+02
3.332999999999999545e+03,1.233200000000000000e+04,1.110495384952137101e+02
3.335000000000000000e+03,1.237400000000000000e+04,1.112384825498793361e+02
3.336999999999999545e+03,1.254000000000000000e+04,1.119821414333546272e+02
3.338999999999999545e+03,1.243800000000000000e+04,1.115257817726469511e+02
3.341000000000000000e+03,1.238100000000000000e+04,1.112699420328772248e+02
3.342999999999999545e+03,1.246400000000000000e+04,1.116422858956229902e+02
3.345000000000000000e+03,1.227600000000000000e+04,1.107971118757159275e+02
3.346999999999999545e+03,1.220900000000000000e+04,1.104943437466372416e+02
3.348999999999999545e+03,1.257800000000000000e+04,1.121516830011933052e+02
3.351000000000000000e+03,1.227000000000000000e+04,1.107700320483836549e+02
3.352999999999999545e+03,1.262600000000000000e+04,1.123654751247013337e+02
3.354999999999999545e+03,1.258000000000000000e+04,1.121605991424803506e+02
3.356999999999999545e+03,1.248700000000000000e+04,1.117452459838896175e+02
3.358999999999999545e+03,1.238600000000000000e+04,1.112924076476010669e+02
3.361000000000000000e+03,1.246500000000000000e+04,1.116467643955711537e+02
3.362999999999999545e+03,1.246500000000000000e+04,1.116467643955711537e+02
3.364999999999999545e+03,1.252900000000000000e+04,1.119330156834876107e+02
3.366999999999999545e+03,1.246200000000000000e+04,1.116333283567237231e+02
3.368999999999999545e+03,1.246200000000000000e+04,1.116333283567237231e+02
3.371000000000000000e+03,1.228900000000000000e+04,1.108557621416221082e+02
3.372999999999999545e+03,1.245300000000000000e+04,1.115930105338138674e+02
3.374999999999999545e+03,1.251500000000000000e+04,1.118704608017687860e+02
3.377000000000000000e+03,1.248400000000000000e+04,1.117318217877073039e+02
3.378999999999999545e+03,1.222100000000000000e+04,1.105486318323291925e+02
3.381000000000000000e+03,1.221800000000000000e+04,1.105350623105623526e+02
3.382999999999999545e+03,1.241100000000000000e+04,1.114046677657624969e+02
3.384999999999999545e+03,1.234400000000000000e+04,1.111035552986486437e+02
3.387000000000000000e+03,1.222400000000000000e+04,1.105621996886820853e+02
3.388999999999999545e+03,1.223600000000000000e+04,1.106164544721978018e+02
3.390999999999999545e+03,1.251400000000000000e+04,1.118659912573966722e+02
3.392999999999999545e+03,1.235300000000000000e+04,1.111440506729886692e+02
3.394999999999999545e+03,1.227400000000000000e+04,1.107880860020613909e+02
3.397000000000000000e+03,1.239000000000000000e+04,1.113103768747550930e+02
3.398999999999999545e+03,1.218400000000000000e+04,1.103811578123732033e+02
3.400999999999999545e+03,1.226400000000000000e+04,1.107429455992569274e+02
3.403000000000000000e+03,1.246600000000000000e+04,1.116512427158777427e+02
3.404999999999999545e+03,1.246900000000000000e+04,1.116646765991827124e+02
3.407000000000000000e+03,1.243800000000000000e+04,1.115257817726469511e+02
3.408999999999999545e+03,1.218400000000000000e+04,1.103811578123732033e+02
3.410999999999999545e+03,1.249400000000000000e+04,1.117765628385477612e+02
3.413000000000000000e+03,1.231200000000000000e+04,1.109594520534410549e+02
3.414999999999999545e+03,1.251200000000000000e+04,1.118570516328763915e+02
3.417000000000000000e+03,1.244700000000000000e+04,1.115661238907214283e+02
3.418999999999999545e+03,1.229300000000000000e+04,1.108738021355802630e+02
3.420999999999999545e+03,1.256000000000000000e+04,1.120714058089743048e+02
3.423000000000000000e+03,1.232600000000000000e+04,1.110225202380133851e+02
3.424999999999999545e+03,1.247600000000000000e+04,1.116960160435464786e+02
3.426999999999999545e+03,1.235000000000000000e+04,1.111305538544638694e+02
3.428999999999999545e+03,1.230000000000000000e+04,1.109053650640944397e+02
3.430999999999999545e+03,1.212400000000000000e+04,1.101090368680070242e+02
3.433000000000000000e+03,1.255300000000000000e+04,1.120401713672381447e+02
3.434999999999999545e+03,1.246100000000000000e+04,1.116288493177271448e+02
3.436999999999999545e+03,1.236500000000000000e+04,1.111980215651346953e+02
3.439000000000000000e+03,1.242400000000000000e+04,1.114629983447430277e+02
3.440999999999999545e+03,1.238300000000000000e+04,1.112789288230251259e+02
3.443000000000000000e+03,1.221200000000000000e+04,1.105079182683311956e+02
3.444999999999999545e+03,1.226800000000000000e+04,1.107610039680039336e+02
3.446999999999999545e+03,1.257500000000000000e+04,1.121383074600289547e+02
3.449000000000000000e+03,1.233500000000000000e+04,1.110630451590441226e+02
3.450999999999999545e+03,1.234300000000000000e+04,1.110990549014713906e+02
3.452999999999999545e+03,1.238300000000000000e+04,1.112789288230251259e+02
3.454999999999999545e+03,1.244800000000000000e+04,1.115706054478505393e+02
3.456999999999999545e+03,1.235200000000000000e+04,1.111395519155976217e+02
3.459000000000000000e+03,1.235300000000000000e+04,1.111440506729886692e+02
3.460999999999999545e+03,1.249600000000000000e+04,1.117855088998567226e+02
3.462999999999999545e+03,1.234400000000000000e+04,1.111035552986486437e+02
3.464999999999999545e+03,1.234300000000000000e+04,1.110990549014713906e+02
3.466999999999999545e+03,1.229600000000000000e+04,1.108873302050324128e+02
3.469000000000000000e+03,1.218800000000000000e+04,1.103992753599413845e+02
3.470999999999999545e+03,1.249700000000000000e+04,1.117899816620429192e+02
3.472999999999999545e+03,1.243000000000000000e+04,1.114899098573496303e+02
3.475000000000000000e+03,1.244300000000000000e+04,1.115481958616983320e+02
3.476999999999999545e+03,1.232500000000000000e+04,1.110180165558722365e+02
3.479000000000000000e+03,1.239200000000000000e+04,1.113193604006064561e+02
3.480999999999999545e+03,1.247300000000000000e+04,1.116825859299478907e+02
3.482999999999999545e+03,1.225400000000000000e+04,1.106977867890764173e+02
3.485000000000000000e+03,1.243200000000000000e+04,1.114988789181315951e+02
3.486999999999999545e+03,1.235800000000000000e+04,1.111665417290660116e+02
3.488999999999999545e+03,1.237600000000000000e+04,1.112474718813864456e+02
3.490999999999999545e+03,1.233700000000000000e+04,1.110720486891277687e+02
3.492999999999999545e+03,1.237200000000000000e+04,1.112294924918751349e+02
3.495000000000000000e+03,1.244900000000000000e+04,1.115750868249724590e+02
3.496999999999999545e+03,1.241900000000000000e+04,1.114405671198783239e+02
3.498999999999999545e+03,1.251900000000000000e+04,1.118883371938281925e+02
3.500999999999999545e+03,1.255700000000000000e+04,1.120580206857139274e+02
3.502999999999999545e+03,1.240600000000000000e+04,1.113822247937259817e+02
3.505000000000000000e+03,1.246200000000000000e+04,1.116333283567237231e+02
3.506999999999999545e+03,1.238000000000000000e+04,1.112654483656097000e+02
3.508999999999999545e+03,1.245000000000000000e+04,1.115795680221071962e+02
3.511000000000000000e+03,1.242700000000000000e+04,1.114764549131341482e+02
3.512999999999999545e+03,1.234100000000000000e+04,1.110900535601631418e+02
3.515000000000000000e+03,1.247200000000000000e+04,1.116781088665102288e+02
3.516999999999999545e+03,1.237200000000000000e+04,1.112294924918751349e+02
3.518999999999999545e+03,1.253700000000000000e+04,1.119687456391293381e+02
3.521000000000000000e+03,1.243000000000000000e+04,1.114899098573496303e+02
3.522999999999999545e+03,1.227700000000000000e+04,1.108016245368271484e+02
3.524999999999999545e+03,1.233900000000000000e+04,1.110810514894419612e+02
3.526999999999999545e+03,1.229500000000000000e+04,1.108828210319352365e+02
3.528999999999999545e+03,1.219200000000000000e+04,1.104173899347388215e+02
3.531000000000000000e+03,1.253400000000000000e+04,1.119553482420560613e+02
3.532999999999999545e+03,1.223900000000000000e+04,1.106300140106650360e+02
3.534999999999999545e+03,1.228200000000000000e+04,1.108241850861086277e+02
3.537000000000000000e+03,1.245500000000000000e+04,1.116019713087534910e+02
3.538999999999999545e+03,1.221500000000000000e+04,1.105214911227667471e+02
3.541000000000000000e+03,1.239200000000000000e+04,1.113193604006064561e+02
3.542999999999999545e+03,1.246500000000000000e+04,1.116467643955711537e+02
3.544999999999999545e+03,1.232500000000000000e+04,1.110180165558722365e+02
3.547000000000000000e+03,1.237300000000000000e+04,1.112339876117002859e+02
3.548999999999999545e+03,1.228900000000000000e+04,1.108557621416221082e+02
3.550999999999999545e+03,1.237600000000000000e+04,1.112474718813864456e+02
3.552999999999999545e+03,1.244200000000000000e+04,1.115437134042076650e+02
3.554999999999999545e+03,1.233100000000000000e+04,1.110450359088608820e+02
3.557000000000000000e+03,1.244700000000000000e+04,1.115661238907214283e+02
3.558999999999999545e+03,1.249700000000000000e+04,1.117899816620429192e+02
3.560999999999999545e+03,1.244100000000000000e+04,1.115392307665788394e+02
3.562999999999999545e+03,1.229600000000000000e+04,1.108873302050324128e+02
3.564999999999999545e+03,1.254600000000000000e+04,1.120089282155677211e+02
3.567000000000000000e+03,1.223100000000000000e+04,1.105938515470006678e+02
3.568999999999999545e+03,1.235700000000000000e+04,1.111620438818936236e+02
3.570999999999999545e+03,1.235600000000000000e+04,1.111575458527222509e+02
3.573000000000000000e+03,1.238400000000000000e+04,1.112834219459491578e+02
3.574999999999999545e+03,1.223300000000000000e+04,1.106028932713779795e+02
3.577000000000000000e+03,1.242800000000000000e+04,1.114809400749745691e+02
3.578999999999999545e+03,1.230100000000000000e+04,1.109098733206374163e+02
3.580999999999999545e+03,1.234400000000000000e+04,1.111035552986486437e+02
3.583000000000000000e+03,1.232900000000000000e+04,1.110360301884029468e+02
3.584999999999999545e+03,1.219800000000000000e+04,1.104445562261898885e+02
3.586999999999999545e+03,1.240500000000000000e+04,1.113777356566388335e+02
3.588999999999999545e+03,1.237300000000000000e+04,1.112339876117002859e+02
3.590999999999999545e+03,1.229600000000000000e+04,1.108873302050324128e+02
3.593000000000000000e+03,1.242600000000000000e+04,1.114719695708299696e+02
3.594999999999999545e+03,1.230900000000000000e+04,1.109459327780878084e+02
3.596999999999999545e+03,1.217700000000000000e+04,1.103494449464978970e+02
3.598999999999999545e+03,1.239300000000000000e+04,1.113238518916768953e+02
3.600999999999999545e+03,1.229900000000000000e+04,1.109008566242846427e+02
3.603000000000000000e+03,1.244500000000000000e+04,1.115571602363561396e+02
3.604999999999999545e+03,1.247800000000000000e+04,1.117049685555666656e+02
3.606999999999999545e+03,1.243700000000000000e+04,1.115212984142490313e+02
3.609000000000000000e+03,1.240700000000000000e+04,1.113867137498909869e+02
3.610999999999999545e+03,1.232100000000000000e+04,1.110000000000000000e+02
3.613000000000000000e+03,1.227400000000000000e+04,1.107880860020613909e+02
3.614999999999999545e+03,1.244600000000000000e+04,1.115616421535651170e+02
3.616999999999999545e+03,1.239500000000000000e+04,1.113328343302182475e+02
3.619000000000000000e+03,1.235600000000000000e+04,1.111575458527222509e+02
3.620999999999999545e+03,1.226900000000000000e+04,1.107655181001737219e+02
3.622999999999999545e+03,1.219700000000000000e+04,1.104400289750046795e+02
3.624999999999999545e+03,1.228700000000000000e+04,1.108467410436587670e+02
3.626999999999999545e+03,1.246100000000000000e+04,1.116288493177271448e+02
3.629000000000000000e+03,1.253500000000000000e+04,1.119598142192098749e+02
3.630999999999999545e+03,1.230600000000000000e+04,1.109324118551467109e+02
3.632999999999999545e+03,1.242300000000000000e+04,1.114585124609147897e+02
3.635000000000000000e+03,1.238500000000000000e+04,1.112879148874671955e+02
3.636999999999999545e+03,1.240300000000000000e+04,1.113687568396089773e+02
3.639000000000000000e+03,1.234400000000000000e+04,1.111035552986486437e+02
3.640999999999999545e+03,1.243000000000000000e+04,1.114899098573496303e+02
3.642999999999999545e+03,1.256300000000000000e+04,1.120847893337904679e+02
3.645000000000000000e+03,1.231100000000000000e+04,1.109549458113524452e+02
3.646999999999999545e+03,1.228700000000000000e+04,1.108467410436587670e+02
3.648999999999999545e+03,1.247400000000000000e+04,1.116870628139186010e+02
3.650999999999999545e+03,1.234700000000000000e+04,1.111170553965494037e+02
3.652999999999999545e+03,1.230200000000000000e+04,1.109143813939390384e+02
3.655000000000000000e+03,1.232000000000000000e+04,1.109954954040931625e+02
3.656999999999999545e+03,1.224200000000000000e+04,1.106435718873890437e+02
3.658999999999999545e+03,1.239000000000000000e+04,1.113103768747550930e+02
3.660999999999999545e+03,1.229400000000000000e+04,1.108783116754584626e+02
3.662999999999999545e+03,1.248000000000000000e+04,1.117139203501519660e+02
3.665000000000000000e+03,1.233800000000000000e+04,1.110765501804944506e+02
3.666999999999999545e+03,1.245900000000000000e+04,1.116198907005382353e+02
3.668999999999999545e+03,1.231100000000000000e+04,1.109549458113524452e+02
3.671000000000000000e+03,1.244900000000000000e+04,1.115750868249724590e+02
3.672999999999999545e+03,1.233400000000000000e+04,1.110585431202835025e+02
3.675000000000000000e+03,1.256400000000000000e+04,1.120892501536163763e+02
3.676999999999999545e+03,1.250500000000000000e+04,1.118257573191440315e+02
3.678999999999999545e+03,1.231100000000000000e+04,1.109549458113524452e+02
3.681000000000000000e+03,1.253600000000000000e+04,1.119642800182264182e+02
3.682999999999999545e+03,1.243200000000000000e+04,1.114988789181315951e+02
3.684999999999999545e+03,1.260300000000000000e+04,1.122630838699878950e+02
3.686999999999999545e+03,1.221500000000000000e+04,1.105214911227667471e+02
3.688999999999999545e+03,1.230500000000000000e+04,1.109279045145995042e+02
3.691000000000000000e+03,1.216900000000000000e+04,1.103131905077534611e+02
3.692999999999999545e+03,1.217100000000000000e+04,1.103222552343813732e+02
3.694999999999999545e+03,1.224800000000000000e+04,1.106706826580557390e+02
3.696999999999999545e+03,1.236800000000000000e+04,1.112115101956624130e+02
3.698999999999999545e+03,1.228600000000000000e+04,1.108422302193521318e+02
3.701000000000000000e+03,1.244200000000000000e+04,1.115437134042076650e+02
3.702999999999999545e+03,1.217600000000000000e+04,1.103449137930692814e+02
3.704999999999999545e+03,1.234100000000000000e+04,1.110900535601631418e+02
3.707000000000000000e+03,1.226100000000000000e+04,1.107293998900022416e+02
3.708999999999999545e+03,1.238900000000000000e+04,1.113058848399305134e+02
3.711000000000000000e+03,1.245100000000000000e+04,1.115840490392783977e+02
3.712999999999999545e+03,1.217400000000000000e+04,1.103358509279732971e+02
3.714999999999999545e+03,1.245300000000000000e+04,1.115930105338138674e+02
3.717000000000000000e+03,1.245400000000000000e+04,1.115974910112236103e+02
3.718999999999999545e+03,1.234900000000000000e+04,1.111260545506775088e+02
3.720999999999999545e+03,1.248100000000000000e+04,1.117183959784597391e+02
3.722999999999999545e+03,1.245700000000000000e+04,1.116109313642700727e+02
3.724999999999999545e+03,1.252200000000000000e+04,1.119017426137761504e+02
3.727000000000000000e+03,1.235900000000000000e+04,1.111710393942594237e+02
3.728999999999999545e+03,1.241600000000000000e+04,1.114271062174721010e+02
3.730999999999999545e+03,1.245100000000000000e+04,1.115840490392783977e+02
3.733000000000000000e+03,1.233700000000000000e+04,1.110720486891277687e+02
3.734999999999999545e+03,1.241400000000000000e+04,1.114181313790541026e+02
3.737000000000000000e+03,1.238700000000000000e+04,1.112969002263762377e+02
3.738999999999999545e+03,1.230200000000000000e+04,1.109143813939390384e+02
3.740999999999999545e+03,1.236700000000000000e+04,1.112070141672720638e+02
3.743000000000000000e+03,1.220000000000000000e+04,1.104536101718731516e+02
3.744999999999999545e+03,1.225300000000000000e+04,1.106932698947857716e+02
3.746999999999999545e+03,1.242900000000000000e+04,1.114854250563730602e+02
3.748999999999999545e+03,1.238100000000000000e+04,1.112699420328772248e+02
3.750999999999999545e+03,1.232700000000000000e+04,1.110270237374661519e+02
3.753000000000000000e+03,1.236300000000000000e+04,1.111890282357035176e+02
3.754999999999999545e+03,1.227800000000000000e+04,1.108061370141567750e+02
3.756999999999999545e+03,1.209400000000000000e+04,1.099727238909727021e+02
3.758999999999999545e+03,1.235900000000000000e+04,1.111710393942594237e+02
3.760999999999999545e+03,1.227000000000000000e+04,1.107700320483836549e+02
3.763000000000000000e+03,1.245700000000000000e+04,1.116109313642700727e+02
3.764999999999999545e+03,1.246100000000000000e+04,1.116288493177271448e+02
3.766999999999999545e+03,1.228400000000000000e+04,1.108332080199797929e+02
3.769000000000000000e+03,1.245900000000000000e+04,1.116198907005382353e+02
3.770999999999999545e+03,1.242300000000000000e+04,1.114585124609147897e+02
3.773000000000000000e+03,1.234700000000000000e+04,1.111170553965494037e+02
3.774999999999999545e+03,1.231800000000000000e+04,1.109864856637959747e+02
3.776999999999999545e+03,1.240400000000000000e+04,1.113732463386077143e+02
3.779000000000000000e+03,1.237500000000000000e+04,1.112429773064341134e+02
3.780999999999999545e+03,1.218900000000000000e+04,1.104038042822794523e+02
3.782999999999999545e+03,1.245500000000000000e+04,1.116019713087534910e+02
3.784999999999999545e+03,1.244600000000000000e+04,1.115616421535651170e+02
3.786999999999999545e+03,1.261300000000000000e+04,1.123076132771057019e+02
3.789000000000000000e+03,1.234400000000000000e+04,1.111035552986486437e+02
3.790999999999999545e+03,1.252800000000000000e+04,1.119285486370663421e+02
3.792999999999999545e+03,1.223100000000000000e+04,1.105938515470006678e+02
3.794999999999999545e+03,1.229600000000000000e+04,1.108873302050324128e+02
3.796999999999999545e+03,1.231400000000000000e+04,1.109684639886490913e+02
3.799000000000000000e+03,1.234800000000000000e+04,1.111215550647120835e+02
3.800999999999999545e+03,1.228100000000000000e+04,1.108196733436798240e+02
3.802999999999999545e+03,1.248400000000000000e+04,1.117318217877073039e+02
3.805000000000000000e+03,1.223800000000000000e+04,1.106254943491785525e+02
3.806999999999999545e+03,1.235600000000000000e+04,1.111575458527222509e+02
3.808999999999999545e+03,1.223800000000000000e+04,1.106254943491785525e+02
3.810999999999999545e+03,1.263200000000000000e+04,1.123921705458160432e+02
3.812999999999999545e+03,1.232500000000000000e+04,1.110180165558722365e+02
3.815000000000000000e+03,1.233500000000000000e+04,1.110630451590441226e+02
3.816999999999999545e+03,1.241500000000000000e+04,1.114226188886259479e+02
3.818999999999999545e+03,1.246200000000000000e+04,1.116333283567237231e+02
3.820999999999999545e+03,1.230800000000000000e+04,1.109414259868699446e+02
3.822999999999999545e+03,1.234900000000000000e+04,1.111260545506775088e+02
3.825000000000000000e+03,1.228000000000000000e+04,1.108151614175603754e+02
3.826999999999999545e+03,1.234900000000000000e+04,1.111260545506775088e+02
3.828999999999999545e+03,1.236700000000000000e+04,1.112070141672720638e+02
3.830999999999999545e+03,1.227500000000000000e+04,1.107925990308012842e+02
3.832999999999999545e+03,1.238600000000000000e+04,1.112924076476010669e+02
3.835000000000000000e+03,1.238100000000000000e+04,1.112699420328772248e+02
3.836999999999999545e+03,1.236400000000000000e+04,1.111935249913403823e+02
3.838999999999999545e+03,1.230500000000000000e+04,1.109279045145995042e+02
3.841000000000000000e+03,1.252500000000000000e+04,1.119151464279966603e+02
3.842999999999999545e+03,1.230600000000000000e+04,1.109324118551467109e+02
3.844999999999999545e+03,1.246900000000000000e+04,1.116646765991827124e+02
3.846999999999999545e+03,1.230600000000000000e+04,1.109324118551467109e+02
3.848999999999999545e+03,1.252200000000000000e+04,1.119017426137761504e+02
3.851000000000000000e+03,1.240300000000000000e+04,1.113687568396089773e+02
3.852999999999999545e+03,1.222500000000000000e+04,1.105667219374790875e+02
3.854999999999999545e+03,1.242300000000000000e+04,1.114585124609147897e+02
